source_row_id,transaction_date,account,account_type,scenario,cash_type,coffee_name,source_amount,financial_line,amount,abs_amount,period,fiscal_year,fiscal_quarter
3071,2025-02-19,Unassigned,Unassigned,Actual,Card,Cappuccino,35.76,Unclassified Income,35.76,35.76,2025-02,2025,Q1
3072,2025-02-19,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-02,2025,Q1
3073,2025-02-19,Unassigned,Unassigned,Actual,Card,Hot Chocolate,35.76,Unclassified Income,35.76,35.76,2025-02,2025,Q1
3074,2025-02-19,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2025-02,2025,Q1
3075,2025-02-19,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-02,2025,Q1
3076,2025-02-19,Unassigned,Unassigned,Actual,Card,Cocoa,35.76,Unclassified Income,35.76,35.76,2025-02,2025,Q1
3077,2025-02-19,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-02,2025,Q1
3078,2025-02-19,Unassigned,Unassigned,Actual,Card,Cappuccino,35.76,Unclassified Income,35.76,35.76,2025-02,2025,Q1
3079,2025-02-19,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-02,2025,Q1
3080,2025-02-19,Unassigned,Unassigned,Actual,Card,Cappuccino,35.76,Unclassified Income,35.76,35.76,2025-02,2025,Q1
3081,2025-02-19,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2025-02,2025,Q1
3082,2025-02-19,Unassigned,Unassigned,Actual,Card,Cappuccino,35.76,Unclassified Income,35.76,35.76,2025-02,2025,Q1
3083,2025-02-19,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2025-02,2025,Q1
3084,2025-02-19,Unassigned,Unassigned,Actual,Card,Cocoa,35.76,Unclassified Income,35.76,35.76,2025-02,2025,Q1
3085,2025-02-19,Unassigned,Unassigned,Actual,Card,Hot Chocolate,35.76,Unclassified Income,35.76,35.76,2025-02,2025,Q1
3086,2025-02-19,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2025-02,2025,Q1
3087,2025-02-19,Unassigned,Unassigned,Actual,Card,Cocoa,35.76,Unclassified Income,35.76,35.76,2025-02,2025,Q1
3088,2025-02-20,Unassigned,Unassigned,Actual,Card,Cappuccino,35.76,Unclassified Income,35.76,35.76,2025-02,2025,Q1
3089,2025-02-20,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-02,2025,Q1
3090,2025-02-20,Unassigned,Unassigned,Actual,Card,Cappuccino,35.76,Unclassified Income,35.76,35.76,2025-02,2025,Q1
3091,2025-02-20,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-02,2025,Q1
3092,2025-02-20,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-02,2025,Q1
3093,2025-02-20,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-02,2025,Q1
3094,2025-02-20,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2025-02,2025,Q1
3095,2025-02-20,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2025-02,2025,Q1
3096,2025-02-20,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-02,2025,Q1
3097,2025-02-20,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-02,2025,Q1
3098,2025-02-20,Unassigned,Unassigned,Actual,Card,Espresso,21.06,Unclassified Income,21.06,21.06,2025-02,2025,Q1
3099,2025-02-20,Unassigned,Unassigned,Actual,Card,Cappuccino,35.76,Unclassified Income,35.76,35.76,2025-02,2025,Q1
3100,2025-02-20,Unassigned,Unassigned,Actual,Card,Cappuccino,35.76,Unclassified Income,35.76,35.76,2025-02,2025,Q1
3101,2025-02-20,Unassigned,Unassigned,Actual,Card,Hot Chocolate,35.76,Unclassified Income,35.76,35.76,2025-02,2025,Q1
3102,2025-02-20,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-02,2025,Q1
3103,2025-02-20,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-02,2025,Q1
3104,2025-02-20,Unassigned,Unassigned,Actual,Card,Hot Chocolate,35.76,Unclassified Income,35.76,35.76,2025-02,2025,Q1
3105,2025-02-20,Unassigned,Unassigned,Actual,Card,Cocoa,35.76,Unclassified Income,35.76,35.76,2025-02,2025,Q1
3106,2025-02-20,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2025-02,2025,Q1
3107,2025-02-21,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-02,2025,Q1
3108,2025-02-21,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2025-02,2025,Q1
3109,2025-02-21,Unassigned,Unassigned,Actual,Card,Cappuccino,35.76,Unclassified Income,35.76,35.76,2025-02,2025,Q1
3110,2025-02-21,Unassigned,Unassigned,Actual,Card,Espresso,21.06,Unclassified Income,21.06,21.06,2025-02,2025,Q1
3111,2025-02-21,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-02,2025,Q1
3112,2025-02-21,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2025-02,2025,Q1
3113,2025-02-21,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-02,2025,Q1
3114,2025-02-21,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-02,2025,Q1
3115,2025-02-21,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-02,2025,Q1
3116,2025-02-21,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-02,2025,Q1
3117,2025-02-21,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-02,2025,Q1
3118,2025-02-21,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-02,2025,Q1
3119,2025-02-21,Unassigned,Unassigned,Actual,Card,Cappuccino,35.76,Unclassified Income,35.76,35.76,2025-02,2025,Q1
3120,2025-02-21,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-02,2025,Q1
3121,2025-02-21,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-02,2025,Q1
3122,2025-02-21,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-02,2025,Q1
3123,2025-02-21,Unassigned,Unassigned,Actual,Card,Cocoa,35.76,Unclassified Income,35.76,35.76,2025-02,2025,Q1
3124,2025-02-21,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2025-02,2025,Q1
3125,2025-02-21,Unassigned,Unassigned,Actual,Card,Hot Chocolate,35.76,Unclassified Income,35.76,35.76,2025-02,2025,Q1
3126,2025-02-21,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2025-02,2025,Q1
3127,2025-02-21,Unassigned,Unassigned,Actual,Card,Cocoa,35.76,Unclassified Income,35.76,35.76,2025-02,2025,Q1
3128,2025-02-21,Unassigned,Unassigned,Actual,Card,Cocoa,35.76,Unclassified Income,35.76,35.76,2025-02,2025,Q1
3129,2025-02-21,Unassigned,Unassigned,Actual,Card,Cappuccino,35.76,Unclassified Income,35.76,35.76,2025-02,2025,Q1
3130,2025-02-22,Unassigned,Unassigned,Actual,Card,Hot Chocolate,35.76,Unclassified Income,35.76,35.76,2025-02,2025,Q1
3131,2025-02-22,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-02,2025,Q1
3132,2025-02-22,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-02,2025,Q1
3133,2025-02-22,Unassigned,Unassigned,Actual,Card,Espresso,21.06,Unclassified Income,21.06,21.06,2025-02,2025,Q1
3134,2025-02-22,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2025-02,2025,Q1
3135,2025-02-23,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2025-02,2025,Q1
3136,2025-02-23,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2025-02,2025,Q1
3137,2025-02-23,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2025-02,2025,Q1
3138,2025-02-23,Unassigned,Unassigned,Actual,Card,Cappuccino,35.76,Unclassified Income,35.76,35.76,2025-02,2025,Q1
3139,2025-02-23,Unassigned,Unassigned,Actual,Card,Cocoa,35.76,Unclassified Income,35.76,35.76,2025-02,2025,Q1
3140,2025-02-23,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-02,2025,Q1
3141,2025-02-24,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2025-02,2025,Q1
3142,2025-02-24,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2025-02,2025,Q1
3143,2025-02-24,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-02,2025,Q1
3144,2025-02-24,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2025-02,2025,Q1
3145,2025-02-24,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2025-02,2025,Q1
3146,2025-02-24,Unassigned,Unassigned,Actual,Card,Cocoa,35.76,Unclassified Income,35.76,35.76,2025-02,2025,Q1
3147,2025-02-24,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2025-02,2025,Q1
3148,2025-02-24,Unassigned,Unassigned,Actual,Card,Cocoa,35.76,Unclassified Income,35.76,35.76,2025-02,2025,Q1
3149,2025-02-24,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2025-02,2025,Q1
3150,2025-02-24,Unassigned,Unassigned,Actual,Card,Cocoa,35.76,Unclassified Income,35.76,35.76,2025-02,2025,Q1
3151,2025-02-24,Unassigned,Unassigned,Actual,Card,Cappuccino,35.76,Unclassified Income,35.76,35.76,2025-02,2025,Q1
3152,2025-02-24,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2025-02,2025,Q1
3153,2025-02-24,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-02,2025,Q1
3154,2025-02-24,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-02,2025,Q1
3155,2025-02-24,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2025-02,2025,Q1
3156,2025-02-24,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2025-02,2025,Q1
3157,2025-02-24,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2025-02,2025,Q1
3158,2025-02-24,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2025-02,2025,Q1
3159,2025-02-24,Unassigned,Unassigned,Actual,Card,Hot Chocolate,35.76,Unclassified Income,35.76,35.76,2025-02,2025,Q1
3160,2025-02-24,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2025-02,2025,Q1
3161,2025-02-24,Unassigned,Unassigned,Actual,Card,Cocoa,35.76,Unclassified Income,35.76,35.76,2025-02,2025,Q1
3162,2025-02-24,Unassigned,Unassigned,Actual,Card,Cocoa,35.76,Unclassified Income,35.76,35.76,2025-02,2025,Q1
3163,2025-02-25,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2025-02,2025,Q1
3164,2025-02-25,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-02,2025,Q1
3165,2025-02-25,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2025-02,2025,Q1
3166,2025-02-25,Unassigned,Unassigned,Actual,Card,Espresso,21.06,Unclassified Income,21.06,21.06,2025-02,2025,Q1
3167,2025-02-25,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-02,2025,Q1
3168,2025-02-25,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-02,2025,Q1
3169,2025-02-25,Unassigned,Unassigned,Actual,Card,Cappuccino,35.76,Unclassified Income,35.76,35.76,2025-02,2025,Q1
3170,2025-02-25,Unassigned,Unassigned,Actual,Card,Cappuccino,35.76,Unclassified Income,35.76,35.76,2025-02,2025,Q1
3171,2025-02-25,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-02,2025,Q1
3172,2025-02-25,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-02,2025,Q1
3173,2025-02-25,Unassigned,Unassigned,Actual,Card,Cocoa,35.76,Unclassified Income,35.76,35.76,2025-02,2025,Q1
3174,2025-02-25,Unassigned,Unassigned,Actual,Card,Cappuccino,35.76,Unclassified Income,35.76,35.76,2025-02,2025,Q1
3175,2025-02-26,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-02,2025,Q1
3176,2025-02-26,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2025-02,2025,Q1
3177,2025-02-26,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2025-02,2025,Q1
3178,2025-02-26,Unassigned,Unassigned,Actual,Card,Hot Chocolate,35.76,Unclassified Income,35.76,35.76,2025-02,2025,Q1
3179,2025-02-26,Unassigned,Unassigned,Actual,Card,Cocoa,35.76,Unclassified Income,35.76,35.76,2025-02,2025,Q1
3180,2025-02-26,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2025-02,2025,Q1
3181,2025-02-26,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-02,2025,Q1
3182,2025-02-26,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-02,2025,Q1
3183,2025-02-26,Unassigned,Unassigned,Actual,Card,Cortado,25.96,Unclassified Income,25.96,25.96,2025-02,2025,Q1
3184,2025-02-26,Unassigned,Unassigned,Actual,Card,Hot Chocolate,35.76,Unclassified Income,35.76,35.76,2025-02,2025,Q1
3185,2025-02-26,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-02,2025,Q1
3186,2025-02-26,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-02,2025,Q1
3187,2025-02-26,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2025-02,2025,Q1
3188,2025-02-26,Unassigned,Unassigned,Actual,Card,Hot Chocolate,35.76,Unclassified Income,35.76,35.76,2025-02,2025,Q1
3189,2025-02-26,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2025-02,2025,Q1
3190,2025-02-26,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2025-02,2025,Q1
3191,2025-02-26,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2025-02,2025,Q1
3192,2025-02-26,Unassigned,Unassigned,Actual,Card,Cappuccino,35.76,Unclassified Income,35.76,35.76,2025-02,2025,Q1
3193,2025-02-27,Unassigned,Unassigned,Actual,Card,Cappuccino,35.76,Unclassified Income,35.76,35.76,2025-02,2025,Q1
3194,2025-02-27,Unassigned,Unassigned,Actual,Card,Cappuccino,35.76,Unclassified Income,35.76,35.76,2025-02,2025,Q1
3195,2025-02-27,Unassigned,Unassigned,Actual,Card,Espresso,21.06,Unclassified Income,21.06,21.06,2025-02,2025,Q1
3196,2025-02-27,Unassigned,Unassigned,Actual,Card,Cocoa,35.76,Unclassified Income,35.76,35.76,2025-02,2025,Q1
3197,2025-02-27,Unassigned,Unassigned,Actual,Card,Cocoa,35.76,Unclassified Income,35.76,35.76,2025-02,2025,Q1
3198,2025-02-27,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2025-02,2025,Q1
3199,2025-02-27,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-02,2025,Q1
3200,2025-02-27,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2025-02,2025,Q1
3201,2025-02-27,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-02,2025,Q1
3202,2025-02-27,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-02,2025,Q1
3203,2025-02-27,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-02,2025,Q1
3204,2025-02-27,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-02,2025,Q1
3205,2025-02-27,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2025-02,2025,Q1
3206,2025-02-27,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2025-02,2025,Q1
3207,2025-02-27,Unassigned,Unassigned,Actual,Card,Cappuccino,35.76,Unclassified Income,35.76,35.76,2025-02,2025,Q1
3208,2025-02-27,Unassigned,Unassigned,Actual,Card,Cocoa,35.76,Unclassified Income,35.76,35.76,2025-02,2025,Q1
3209,2025-02-27,Unassigned,Unassigned,Actual,Card,Cocoa,35.76,Unclassified Income,35.76,35.76,2025-02,2025,Q1
3210,2025-02-27,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2025-02,2025,Q1
3211,2025-02-27,Unassigned,Unassigned,Actual,Card,Cappuccino,35.76,Unclassified Income,35.76,35.76,2025-02,2025,Q1
3212,2025-02-28,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2025-02,2025,Q1
3213,2025-02-28,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2025-02,2025,Q1
3214,2025-02-28,Unassigned,Unassigned,Actual,Card,Cappuccino,35.76,Unclassified Income,35.76,35.76,2025-02,2025,Q1
3215,2025-02-28,Unassigned,Unassigned,Actual,Card,Espresso,21.06,Unclassified Income,21.06,21.06,2025-02,2025,Q1
3216,2025-02-28,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2025-02,2025,Q1
3217,2025-02-28,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-02,2025,Q1
3218,2025-02-28,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-02,2025,Q1
3219,2025-02-28,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-02,2025,Q1
3220,2025-02-28,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2025-02,2025,Q1
3221,2025-02-28,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-02,2025,Q1
3222,2025-02-28,Unassigned,Unassigned,Actual,Card,Cocoa,35.76,Unclassified Income,35.76,35.76,2025-02,2025,Q1
3223,2025-02-28,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-02,2025,Q1
3224,2025-02-28,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2025-02,2025,Q1
3225,2025-02-28,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2025-02,2025,Q1
3226,2025-02-28,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-02,2025,Q1
3227,2025-02-28,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-02,2025,Q1
3228,2025-02-28,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2025-02,2025,Q1
3229,2025-03-01,Unassigned,Unassigned,Actual,Card,Cappuccino,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3230,2025-03-01,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-03,2025,Q1
3231,2025-03-01,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-03,2025,Q1
3232,2025-03-01,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3233,2025-03-01,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-03,2025,Q1
3234,2025-03-01,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2025-03,2025,Q1
3235,2025-03-01,Unassigned,Unassigned,Actual,Card,Cappuccino,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3236,2025-03-01,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-03,2025,Q1
3237,2025-03-02,Unassigned,Unassigned,Actual,Card,Cocoa,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3238,2025-03-02,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3239,2025-03-02,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2025-03,2025,Q1
3240,2025-03-02,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2025-03,2025,Q1
3241,2025-03-02,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-03,2025,Q1
3242,2025-03-02,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-03,2025,Q1
3243,2025-03-03,Unassigned,Unassigned,Actual,Card,Cappuccino,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3244,2025-03-03,Unassigned,Unassigned,Actual,Card,Cocoa,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3245,2025-03-03,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3246,2025-03-03,Unassigned,Unassigned,Actual,Card,Hot Chocolate,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3247,2025-03-03,Unassigned,Unassigned,Actual,Card,Hot Chocolate,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3248,2025-03-03,Unassigned,Unassigned,Actual,Card,Cappuccino,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3249,2025-03-03,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3250,2025-03-03,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-03,2025,Q1
3251,2025-03-03,Unassigned,Unassigned,Actual,Card,Cocoa,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3252,2025-03-03,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3253,2025-03-03,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3254,2025-03-03,Unassigned,Unassigned,Actual,Card,Cappuccino,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3255,2025-03-03,Unassigned,Unassigned,Actual,Card,Cappuccino,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3256,2025-03-03,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-03,2025,Q1
3257,2025-03-03,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2025-03,2025,Q1
3258,2025-03-03,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-03,2025,Q1
3259,2025-03-03,Unassigned,Unassigned,Actual,Card,Hot Chocolate,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3260,2025-03-03,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-03,2025,Q1
3261,2025-03-03,Unassigned,Unassigned,Actual,Card,Hot Chocolate,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3262,2025-03-03,Unassigned,Unassigned,Actual,Card,Hot Chocolate,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3263,2025-03-03,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2025-03,2025,Q1
3264,2025-03-03,Unassigned,Unassigned,Actual,Card,Latte,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3265,2025-03-04,Unassigned,Unassigned,Actual,Card,Cappuccino,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3266,2025-03-04,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-03,2025,Q1
3267,2025-03-04,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2025-03,2025,Q1
3268,2025-03-04,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-03,2025,Q1
3269,2025-03-04,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-03,2025,Q1
3270,2025-03-04,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-03,2025,Q1
3271,2025-03-04,Unassigned,Unassigned,Actual,Card,Americano With Milk,30.86,Unclassified Income,30.86,30.86,2025-03,2025,Q1
3272,2025-03-04,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-03,2025,Q1
3273,2025-03-04,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-03,2025,Q1
3274,2025-03-04,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-03,2025,Q1
3275,2025-03-04,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-03,2025,Q1
3276,2025-03-04,Unassigned,Unassigned,Actual,Card,Cocoa,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
3277,2025-03-04,Unassigned,Unassigned,Actual,Card,Americano,25.96,Unclassified Income,25.96,25.96,2025-03,2025,Q1
3278,2025-03-04,Unassigned,Unassigned,Actual,Card,Cocoa,35.76,Unclassified Income,35.76,35.76,2025-03,2025,Q1
